gesture_id,tap,app_name,origin_first_finger,pressure_first_finger,time_stamp_first,size_first_finger,x_coordinate_first_finger,y_coordinate_first_finger,distance,iskid
364,Tap,com.google.android.youtube,False,29,1504798752155,3.0,201,2551,0.0,1
347,Unidentified,com.google.android.youtube,True,27,1504204710415,1.0,298,978,0.0,0
105,Tap,com.mehequanna.gestureplayground,False,47,1499645282923,4.0,366,1746,0.0,1
48,Swipe,com.google.android.apps.photos,True,27,1499364823731,3.0,1203,1745,0.0,0
449,Tap,com.google.android.youtube,True,62,1504198324658,7.0,1299,2121,0.0,1
69,Swipe,com.google.android.apps.photos,True,62,1504208318890,6.0,149,1545,0.0,1
331,Unidentified,,True,23,1504202105076,2.0,1215,1484,0.0,0
143,Tap,com.mehequanna.gestureplayground,False,35,1507562559620,2.0,151,2110,0.0,0
17,Tap,com.mehequanna.gestureplayground,False,38,1504193594033,3.0,222,829,0.0,1
363,Swipe,,True,47,1504196666539,4.0,867,1360,0.0,1
159,Tap,,False,39,1504723465540,3.0,458,262,0.0,0
294,Swipe,com.google.android.googlequicksearchbox,False,42,1499124935644,4.0,878,1954,0.0,1
3,Unidentified,com.google.android.googlequicksearchbox,True,25,1504203943697,2.0,962,2104,0.0,0
155,Swipe,com.google.android.apps.photos,True,66,1499644441618,6.0,853,1708,0.0,0
164,Swipe,com.google.android.apps.photos,True,39,1504807106148,3.0,1233,1833,0.0,0
288,Swipe,,True,31,1504799506727,2.0,1064,1483,0.0,1
255,Tap,,False,30,1499125450049,2.0,578,111,0.0,1
181,Swipe,,False,36,1500676508348,3.0,855,340,0.0,1
75,Tap,,False,66,1504537231149,4.0,490,331,0.0,0
108,Tap,com.google.android.apps.photos,True,64,1499125207100,7.0,563,1578,0.0,1
122,Swipe,,False,42,1499645329279,3.0,907,2197,0.0,1
193,Swipe,com.google.android.apps.photos,True,71,1504201879870,7.0,769,1345,0.0,0
287,Swipe,,True,30,1504203309373,2.0,1144,1035,0.0,0
23,Swipe,com.google.android.apps.photos,True,26,1507562378107,2.0,1306,1308,0.0,0
14,Tap,com.google.android.apps.photos,True,52,1507563638474,5.0,266,1614,0.0,0
307,Swipe,com.google.android.apps.photos,True,43,1499818596184,4.0,561,1707,0.0,1
79,Tap,,False,85,1504807997680,9.0,439,2068,0.0,0
252,Swipe,,False,46,1500219150538,4.0,77,2026,0.0,1
11,Swipe,com.google.android.apps.photos,True,28,1504208266066,1.0,779,1627,0.0,1
25,Tap,,False,53,1504196920723,5.0,575,109,0.0,0
65,Tap,com.mehequanna.gestureplayground,False,36,1504196951599,3.0,273,1490,0.0,0
29,Tap,,False,35,1504541874014,3.0,691,1621,0.0,1
106,TwoFinger,,True,35,1499125202715,4.0,1414,1300,1705.876021286424,1
181,Tap,,False,49,1500219998319,4.0,189,203,0.0,0
35,Tap,,False,63,1504200355609,5.0,137,2144,0.0,0
162,Swipe,,True,41,1499818288428,4.0,1006,1543,0.0,1
184,Swipe,com.google.android.apps.photos,True,76,1499125326580,7.0,742,1609,0.0,1
111,Swipe,com.google.android.apps.photos,True,88,1504195368411,13.0,789,1459,0.0,1
262,Swipe,,False,42,1504720443547,3.0,917,2170,0.0,0
310,Unidentified,,True,40,1502036355746,4.0,915,1978,0.0,0
301,Tap,,False,40,1504202963621,4.0,224,1251,0.0,1
243,Swipe,com.google.android.apps.photos,True,31,1501195620468,3.0,455,1425,0.0,0
174,Swipe,com.google.android.apps.photos,True,26,1504192676113,2.0,1306,1732,0.0,1
138,Tap,com.google.android.apps.photos,True,51,1504199278280,4.0,1308,865,0.0,0
6,Tap,com.mehequanna.gestureplayground,False,41,1504799012501,4.0,440,603,0.0,1
231,Unidentified,com.google.android.youtube,True,28,1507562768778,2.0,1167,1715,0.0,0
299,Swipe,com.google.android.apps.photos,True,43,1499818529148,5.0,1001,1316,0.0,1
198,Unidentified,com.mehequanna.gestureplayground,False,34,1500220050143,2.0,533,1157,0.0,0
235,Swipe,com.google.android.apps.photos,True,78,1504192755398,8.0,453,1851,0.0,1
221,Swipe,,False,37,1499371524797,2.0,437,1271,0.0,0
264,Swipe,com.google.android.apps.photos,True,29,1501195649052,4.0,1209,1666,0.0,0
210,Unidentified,com.google.android.apps.photos,True,39,1498776606757,3.0,849,1964,0.0,1
254,Swipe,com.google.android.apps.photos,True,40,1504197235289,3.0,1189,1397,0.0,0
136,Tap,com.google.android.apps.photos,True,47,1502036016891,4.0,1362,1901,0.0,0
160,Swipe,com.google.android.apps.photos,True,35,1504807100173,2.0,389,1967,0.0,0
105,Swipe,com.google.android.apps.photos,True,52,1499123898193,5.0,1072,1400,0.0,1
361,Unidentified,,True,48,1504196665546,4.0,917,1412,0.0,1
156,Swipe,com.google.android.apps.photos,True,61,1504196217131,5.0,513,1559,0.0,1
233,Tap,com.google.android.apps.photos,True,31,1504796608852,1.0,272,1883,0.0,1
59,Swipe,com.mehequanna.gestureplayground,False,55,1504189864340,6.0,1067,1231,0.0,1
390,Swipe,com.google.android.apps.photos,True,82,1504198249958,7.0,673,1050,0.0,1
211,Unidentified,com.google.android.apps.photos,True,67,1504191406392,6.0,538,1289,0.0,1
228,Swipe,,False,37,1499371550773,2.0,118,222,0.0,0
182,Swipe,com.google.android.apps.photos,True,80,1504193953250,8.0,790,1514,0.0,1
108,Swipe,com.google.android.apps.photos,True,32,1504199213128,2.0,1325,1833,0.0,0
123,Swipe,,False,58,1504799176360,5.0,757,1243,0.0,1
37,Tap,,False,62,1504189817433,5.0,124,1562,0.0,1
199,Tap,,False,39,1504795046625,4.0,183,2165,0.0,1
122,Swipe,com.google.android.apps.photos,True,22,1504192617767,1.0,1268,1729,0.0,1
274,Swipe,com.google.android.apps.photos,True,21,1504800926644,1.0,1063,1904,0.0,1
4,Tap,com.google.android.googlequicksearchbox,True,41,1504195963443,3.0,914,1877,0.0,1
248,Swipe,com.google.android.apps.photos,True,34,1504799396808,3.0,779,1363,0.0,1
359,Unidentified,,True,45,1504194480350,4.0,954,1611,0.0,1
238,Tap,com.google.android.googlequicksearchbox,True,27,1499365059341,3.0,902,1982,0.0,0
112,Tap,,False,37,1504794998915,3.0,176,1565,0.0,1
72,Tap,,False,58,1504807979608,4.0,578,215,0.0,0
111,Swipe,com.google.android.apps.photos,True,36,1504806910766,4.0,554,1658,0.0,0
220,Swipe,com.google.android.apps.photos,True,51,1498776619914,6.0,890,1560,0.0,1
161,Tap,com.google.android.apps.photos,True,52,1501270811224,6.0,527,642,0.0,0
87,Tap,com.google.android.apps.photos,True,35,1499371303465,3.0,1149,1490,0.0,0
25,Tap,com.mehequanna.gestureplayground,False,29,1504797791214,2.0,194,875,0.0,1
271,Swipe,com.google.android.apps.photos,True,29,1504202913936,2.0,1259,1230,0.0,1
65,Swipe,,True,33,1501962170381,4.0,404,1450,0.0,0
69,Swipe,com.mehequanna.gestureplayground,False,45,1504202887469,4.0,545,1213,0.0,0
175,Swipe,,False,17,1504542082978,1.0,102,2172,0.0,1
261,Swipe,com.google.android.apps.photos,True,29,1504799429421,2.0,1196,1306,0.0,1
163,Swipe,com.google.android.apps.photos,True,45,1504190076826,3.0,616,1385,0.0,1
175,Tap,com.mehequanna.gestureplayground,False,39,1501451464455,3.0,182,1505,0.0,1
239,Swipe,com.google.android.apps.photos,True,28,1501270918017,3.0,1190,1756,0.0,0
78,Swipe,com.google.android.apps.photos,True,79,1507565763902,10.0,558,1872,0.0,0
173,Tap,,False,27,1504795034146,2.0,111,1600,0.0,1
115,Swipe,com.google.android.apps.photos,True,74,1502035981551,7.0,1103,1472,0.0,0
21,Tap,com.google.android.apps.photos,True,50,1500676145399,4.0,878,1126,0.0,1
334,Swipe,,True,78,1504202118410,7.0,1170,1109,0.0,0
72,Swipe,,False,51,1499818095966,5.0,460,1242,0.0,1
58,Tap,com.mehequanna.gestureplayground,False,85,1504804556488,12.0,237,1274,0.0,0
45,Tap,,False,49,1504200367948,4.0,309,1015,0.0,0
265,Swipe,com.google.android.youtube,True,38,1504195708205,4.0,463,399,0.0,1
423,Unidentified,com.google.android.youtube,True,45,1504800013985,3.0,1229,1245,0.0,1
57,Swipe,com.google.android.apps.photos,False,51,1501451123606,4.0,627,1262,0.0,1
276,Swipe,com.google.android.apps.photos,True,41,1504796741610,3.0,597,1165,0.0,1
83,Tap,com.google.android.apps.photos,False,40,1501451247389,3.0,596,1648,0.0,1
325,Unidentified,,True,29,1504797095625,2.0,984,1962,0.0,1
337,Swipe,com.google.android.apps.photos,True,46,1504799608025,4.0,1201,1523,0.0,1
18,Tap,,False,42,1504796228866,3.0,520,1673,0.0,1
56,Tap,,False,69,1504197819051,8.0,706,1538,0.0,1
230,TwoFinger,,False,27,1500676610600,3.0,1100,1425,974.536299990924,1
325,Tap,,False,49,1501271039743,4.0,136,2101,0.0,0
24,Unidentified,com.google.android.apps.photos,True,69,1500219743016,8.0,989,1483,0.0,0
495,Scroll,,True,28,1504801659007,4.0,894,1520,0.0,1
93,Swipe,,False,30,1498777654057,3.0,508,1223,0.0,0
13,Unidentified,com.google.android.apps.photos,True,30,1500218789893,2.0,988,1115,0.0,1
273,Tap,,False,58,1499124907710,5.0,501,1575,0.0,1
175,TwoFinger,com.google.android.apps.photos,True,20,1499125308079,2.0,1429,2390,946.7338591177564,1
132,Tap,com.mehequanna.gestureplayground,False,67,1500218995579,7.0,502,923,0.0,1
527,Tap,com.google.android.youtube,True,73,1504198573781,7.0,105,203,0.0,1
7,Tap,com.mehequanna.gestureplayground,False,42,1504193575805,4.0,469,950,0.0,1
279,TwoFinger,com.google.android.apps.photos,True,78,1504798357060,9.0,146,1203,1303.0015349185126,1
7,Tap,com.mehequanna.gestureplayground,False,66,1499645124245,6.0,289,445,0.0,1
211,Swipe,com.google.android.apps.photos,True,23,1504196296216,1.0,1170,1396,0.0,1
138,Swipe,com.google.android.apps.photos,True,60,1501962386416,6.0,452,1650,0.0,0
240,Tap,com.google.android.apps.photos,True,44,1504191438332,3.0,351,683,0.0,1
236,Swipe,com.google.android.apps.photos,True,54,1504194079473,5.0,781,1441,0.0,1
110,Tap,com.google.android.apps.photos,True,49,1499125213075,4.0,547,1107,0.0,1
88,Swipe,,False,79,1504204082326,7.0,1047,127,0.0,0
94,Swipe,com.google.android.apps.photos,True,42,1499124593279,4.0,1188,1592,0.0,1
11,Tap,com.mehequanna.gestureplayground,False,27,1504794906545,2.0,522,878,0.0,1
34,Swipe,com.google.android.apps.photos,True,42,1499124496342,4.0,966,1569,0.0,1
113,Tap,com.google.android.googlequicksearchbox,True,27,1504197023841,2.0,716,2262,0.0,0
13,Tap,,False,54,1504537123530,4.0,254,379,0.0,0
277,Tap,com.mehequanna.gestureplayground,False,25,1499365123807,2.0,248,1468,0.0,0
234,Swipe,com.google.android.youtube,True,36,1507566015160,3.0,1017,1834,0.0,0
26,Tap,com.mehequanna.gestureplayground,False,49,1504797792198,4.0,136,912,0.0,1
35,Tap,,False,18,1504794945154,1.0,203,2127,0.0,1
154,Tap,com.google.android.apps.photos,True,51,1504192652208,4.0,1051,1994,0.0,1
80,Swipe,com.google.android.apps.photos,True,26,1499124580055,2.0,1276,1723,0.0,1
103,Tap,,False,37,1504794994280,4.0,118,1579,0.0,1
74,Tap,,False,96,1504200396859,8.0,184,260,0.0,0
357,Tap,com.mehequanna.gestureplayground,False,60,1504208689931,5.0,656,1678,0.0,1
466,Tap,com.google.android.youtube,False,61,1504208770307,7.0,241,350,0.0,1
150,Swipe,com.google.android.apps.photos,True,27,1498777780248,2.0,1192,1800,0.0,0
210,Swipe,com.google.android.youtube,True,29,1504723543023,4.0,1034,1843,0.0,0
165,Swipe,com.google.android.apps.photos,True,41,1501270816251,3.0,957,2037,0.0,0
194,Tap,com.google.android.googlequicksearchbox,False,50,1499124767397,6.0,748,2283,0.0,1
358,Unidentified,com.google.android.apps.photos,True,48,1504198201994,5.0,831,1643,0.0,1
319,Tap,com.google.android.apps.photos,True,26,1504795269687,2.0,511,2298,0.0,1
4,Tap,com.google.android.googlequicksearchbox,True,43,1504799001665,4.0,779,2284,0.0,1
38,Tap,,False,36,1504800481636,3.0,253,1016,0.0,1
245,Tap,com.google.android.youtube,True,29,1504807306299,2.0,1175,1654,0.0,0
133,Tap,,False,70,1504200514051,6.0,569,1612,0.0,0
122,Tap,,False,53,1504197932305,6.0,292,829,0.0,1
85,Tap,,False,66,1499818136652,4.0,571,319,0.0,1
33,Swipe,com.google.android.apps.photos,True,61,1501962055503,7.0,1348,1125,0.0,0
133,Tap,,False,77,1507563815457,7.0,324,945,0.0,0
127,Swipe,com.google.android.apps.photos,True,42,1499124638427,3.0,1048,1641,0.0,1
255,Unidentified,,True,31,1504807340830,2.0,892,1713,0.0,0
5,Tap,com.mehequanna.gestureplayground,False,55,1504189772682,4.0,222,482,0.0,1
64,Unidentified,,False,33,1504199092283,2.0,606,1214,0.0,0
223,Tap,com.mehequanna.gestureplayground,False,85,1504720381298,9.0,232,1498,0.0,0
153,Swipe,,False,22,1504800657357,1.0,16,2348,0.0,1
365,Unidentified,com.google.android.youtube,True,40,1504798755474,4.0,969,1700,0.0,1
115,Tap,com.google.android.apps.photos,True,38,1504195379021,4.0,335,939,0.0,1
41,Swipe,com.google.android.apps.photos,True,22,1504202666598,1.0,1099,1220,0.0,1
145,Tap,com.google.android.apps.photos,True,53,1499645379744,4.0,340,1937,0.0,1
237,Unidentified,com.google.android.youtube,True,28,1504807301855,2.0,1272,1705,0.0,0
256,Unidentified,,True,56,1504799419304,6.0,878,1154,0.0,1
171,Swipe,com.google.android.apps.photos,True,38,1504808285626,4.0,242,1448,0.0,0
266,Tap,,False,73,1504208586867,7.0,131,2121,0.0,1
66,Tap,,False,35,1504800501481,2.0,207,241,0.0,1
287,Swipe,,True,33,1504537576897,2.0,1104,1566,0.0,0
156,Swipe,com.google.android.apps.photos,True,29,1498777792512,2.0,469,1715,0.0,0
181,Swipe,com.google.android.apps.photos,True,53,1504190109623,5.0,1147,1435,0.0,1
274,Tap,com.mehequanna.gestureplayground,False,43,1499125491271,4.0,221,1504,0.0,1
155,Tap,,False,82,1500219021919,7.0,171,225,0.0,1
313,Tap,,True,46,1504204565090,4.0,1269,382,0.0,0
425,Swipe,com.google.android.youtube,True,55,1504800015448,6.0,1176,1315,0.0,1
189,Tap,,False,72,1507563866571,7.0,279,1319,0.0,0
284,Swipe,,False,22,1499365146485,1.0,1004,2265,0.0,0
162,Swipe,com.mehequanna.gestureplayground,False,49,1507562584470,5.0,510,2058,0.0,0
4,Tap,com.google.android.apps.photos,True,44,1501961962991,4.0,712,2460,0.0,0
36,Swipe,com.google.android.apps.photos,True,27,1499123798714,3.0,1197,1502,0.0,1
195,Swipe,com.google.android.apps.photos,True,53,1504198010174,5.0,508,1419,0.0,1
303,Tap,,True,14,1499644754267,1.0,739,2558,0.0,0
278,Unidentified,,True,31,1500219237864,2.0,1010,1758,0.0,1
311,Unidentified,com.google.android.apps.photos,True,70,1504798430338,6.0,666,1591,0.0,1
249,Swipe,com.google.android.apps.photos,True,40,1504204356940,5.0,1323,1479,0.0,0
295,Tap,,False,24,1501451735111,2.0,334,2128,0.0,1
256,Unidentified,com.google.android.apps.photos,True,50,1504796680519,4.0,1109,1253,0.0,1
245,Swipe,com.google.android.apps.photos,True,74,1504196351329,8.0,1014,1460,0.0,1
166,Tap,com.google.android.apps.photos,True,58,1504537356405,6.0,351,1926,0.0,0
194,Unidentified,com.google.android.apps.photos,True,37,1504201882172,2.0,1234,1238,0.0,0
258,Unidentified,,True,33,1504542402361,3.0,943,1691,0.0,1
77,Swipe,com.google.android.apps.photos,True,26,1507565762720,1.0,1177,1642,0.0,0
301,Swipe,,True,52,1504205773373,5.0,1130,1467,0.0,0
27,Unidentified,com.google.android.apps.photos,True,38,1507563652329,4.0,1221,1744,0.0,0
60,Tap,,False,46,1504192517612,3.0,282,1350,0.0,1
27,Swipe,com.google.android.apps.photos,True,56,1499123784483,6.0,747,1623,0.0,1
130,Swipe,,True,48,1504190020171,5.0,1173,1382,0.0,1
94,Tap,com.google.android.apps.photos,True,87,1502035959898,9.0,769,1408,0.0,0
285,Swipe,,True,51,1504197267915,4.0,1179,732,0.0,0
84,Scroll,com.google.android.googlequicksearchbox,True,36,1504723332824,2.0,870,1792,0.0,0
114,Swipe,com.google.android.apps.photos,True,53,1504537282055,5.0,1009,1709,0.0,0
76,Tap,,False,59,1504189903089,5.0,387,2112,0.0,1
145,Swipe,com.google.android.apps.photos,True,35,1504199295603,2.0,248,1714,0.0,0
47,Swipe,com.google.android.apps.photos,True,47,1504723284198,4.0,773,1550,0.0,0
205,LongPress,,True,20,1499125375515,1.0,1162,1652,0.0,1
216,Swipe,com.google.android.apps.photos,True,46,1498776614515,4.0,958,1372,0.0,1
22,Tap,,False,46,1504201679814,4.0,239,2139,0.0,0
449,Swipe,,True,99,1504795799484,9.0,513,1826,0.0,1
367,Tap,,True,30,1504191790219,4.0,819,320,0.0,1
21,Swipe,com.google.android.apps.photos,True,56,1499123779237,5.0,1232,1586,0.0,1
226,Tap,,False,71,1507563903884,7.0,346,1270,0.0,0
59,Tap,,False,21,1504796306934,2.0,271,1046,0.0,1
107,Tap,,False,32,1504723373441,2.0,568,127,0.0,0
148,Tap,com.google.android.apps.photos,True,25,1498776491836,2.0,133,650,0.0,1
215,Swipe,com.google.android.apps.photos,True,27,1501195551019,2.0,384,1789,0.0,0
460,Tap,,True,27,1504208754630,1.0,905,498,0.0,1
260,Tap,,True,49,1504807369302,4.0,1208,201,0.0,0
68,Tap,com.google.android.apps.photos,True,26,1507565752407,2.0,1423,1811,0.0,0
73,Swipe,,True,27,1499125140665,3.0,1214,1673,0.0,1
174,Swipe,com.google.android.apps.photos,True,29,1504798085015,1.0,520,1872,0.0,1
32,Tap,,False,30,1504200352557,2.0,95,2129,0.0,0
255,Swipe,com.google.android.apps.photos,True,92,1504198084264,8.0,459,1334,0.0,1
61,Swipe,com.google.android.apps.photos,True,61,1504208310130,6.0,932,1512,0.0,1
94,Swipe,,False,60,1504189931745,6.0,503,1172,0.0,1
151,Swipe,com.google.android.apps.photos,True,20,1504193875630,1.0,1335,1479,0.0,1
11,Tap,,False,58,1504203965110,4.0,227,476,0.0,0
309,Tap,com.google.android.youtube,True,38,1504204556406,4.0,681,658,0.0,0
348,Unidentified,,True,32,1504196592588,3.0,928,1948,0.0,1
135,Tap,,False,51,1507562547531,4.0,654,139,0.0,0
28,Swipe,com.google.android.apps.photos,True,82,1499123784786,9.0,702,1617,0.0,1
113,Swipe,com.google.android.apps.photos,True,63,1502035977915,7.0,672,1673,0.0,0
103,Swipe,com.google.android.apps.photos,True,52,1500218931890,5.0,1098,1475,0.0,1
109,Tap,com.google.android.apps.photos,True,29,1504191268159,2.0,1272,922,0.0,1
163,Swipe,,True,52,1499818288844,5.0,1152,1556,0.0,1
129,Swipe,com.google.android.apps.photos,True,68,1500219903230,6.0,656,1693,0.0,0
130,Tap,com.google.android.apps.photos,True,42,1504537303831,4.0,1274,859,0.0,0
202,Swipe,com.google.android.apps.photos,True,82,1501270866763,9.0,626,1875,0.0,0
219,Unidentified,com.google.android.apps.photos,True,34,1504542194781,4.0,857,1591,0.0,1
221,Tap,,False,71,1499644560930,6.0,181,1537,0.0,0
171,Tap,,False,30,1504795033241,4.0,240,1594,0.0,1
468,Tap,,True,23,1504198445827,2.0,1293,521,0.0,1
331,Scroll,,True,42,1504197356999,4.0,654,1904,0.0,0
329,Swipe,com.google.android.apps.photos,True,71,1504198165138,7.0,432,1560,0.0,1
28,Swipe,com.google.android.apps.photos,True,73,1500219747162,8.0,1058,1409,0.0,0
210,Tap,com.mehequanna.gestureplayground,False,39,1504795056892,3.0,352,1182,0.0,1
105,Tap,com.google.android.googlequicksearchbox,True,53,1504537262735,5.0,690,2278,0.0,0
341,Swipe,,True,43,1504798479709,3.0,1045,1723,0.0,1
316,Tap,com.google.android.googlequicksearchbox,True,38,1504196434091,4.0,746,2228,0.0,1
229,Tap,com.google.android.apps.photos,True,52,1504199503458,4.0,250,721,0.0,0
149,Tap,,False,58,1507565859857,4.0,341,960,0.0,0
38,Tap,com.mehequanna.gestureplayground,False,40,1504797814152,4.0,390,1058,0.0,1
7,Tap,com.google.android.googlequicksearchbox,True,32,1499817981741,2.0,918,1853,0.0,1
132,Tap,com.touchlogger,False,22,1502053428437,1.0,688,1637,0.0,1
348,Tap,com.google.android.youtube,False,30,1504193003457,4.0,172,2508,0.0,1
306,Tap,,True,27,1504197284066,2.0,1162,216,0.0,0
263,Unidentified,,False,36,1504795155929,3.0,1045,347,0.0,1
216,Swipe,com.google.android.apps.photos,True,59,1504202861372,6.0,369,1516,0.0,1
197,Swipe,com.google.android.apps.photos,True,39,1504198012262,4.0,214,1512,0.0,1
297,Swipe,,True,27,1504542683029,3.0,1261,2017,0.0,1
39,Swipe,com.google.android.apps.photos,True,55,1501962076404,4.0,1209,1196,0.0,0
47,Tap,com.mehequanna.gestureplayground,False,66,1499818037062,5.0,176,488,0.0,1
96,Tap,,False,61,1504196134727,4.0,571,1587,0.0,1
245,Unidentified,com.google.android.apps.photos,True,24,1504796634486,2.0,716,1499,0.0,1
396,Tap,,True,34,1504192075054,4.0,1034,815,0.0,1
395,Tap,com.google.android.youtube,True,25,1504193199366,2.0,1183,1869,0.0,1
381,Unidentified,com.google.android.youtube,True,29,1504795494672,3.0,979,1355,0.0,1
47,Tap,com.mehequanna.gestureplayground,False,58,1504189830438,4.0,405,1193,0.0,1
333,Tap,,False,56,1504203004193,4.0,224,2152,0.0,1
282,Swipe,com.google.android.apps.photos,True,54,1504191500983,5.0,979,1507,0.0,1
124,Tap,,False,46,1504723380321,3.0,196,235,0.0,0
58,Swipe,com.google.android.apps.photos,True,57,1501962142953,7.0,446,1639,0.0,0
436,Unidentified,com.google.android.youtube,True,41,1504795760543,4.0,555,646,0.0,1
418,Unidentified,,True,36,1504795689522,3.0,214,1423,0.0,1
47,Tap,,False,46,1504200370655,3.0,302,991,0.0,0
209,Swipe,com.google.android.apps.photos,True,74,1504799308676,7.0,705,1395,0.0,1
290,Unidentified,com.google.android.apps.photos,True,37,1504800983383,4.0,1354,1856,0.0,1
110,Tap,com.google.android.apps.photos,True,55,1504192602389,4.0,219,614,0.0,1
216,Tap,com.google.android.googlequicksearchbox,False,21,1499124051960,2.0,701,2521,0.0,1
110,Tap,com.google.android.googlequicksearchbox,True,60,1504204107458,5.0,240,1141,0.0,0
309,Unidentified,,True,36,1504796898579,3.0,386,1965,0.0,1
85,Swipe,,False,56,1504804628892,6.0,134,206,0.0,0
199,Swipe,com.google.android.apps.photos,True,93,1504195518789,9.0,919,1633,0.0,1
57,Swipe,com.google.android.apps.photos,True,86,1500219789073,9.0,693,1396,0.0,0
103,Tap,com.google.android.googlequicksearchbox,True,38,1498777670195,4.0,761,2270,0.0,0
246,Swipe,,False,61,1499124862388,6.0,528,1138,0.0,1
133,Tap,,False,28,1500676427502,2.0,519,1700,0.0,1
269,Tap,,False,29,1499365116968,3.0,156,1579,0.0,0
316,Tap,com.google.android.googlequicksearchbox,True,29,1502036395776,2.0,648,2108,0.0,0
17,Tap,com.mehequanna.gestureplayground,False,38,1504198999015,4.0,408,1335,0.0,0
289,Unidentified,,True,31,1504807405494,2.0,1217,1883,0.0,0
362,Swipe,,False,63,1504203055565,5.0,419,1189,0.0,1
159,Tap,com.google.android.apps.photos,True,35,1504720284823,4.0,359,2504,0.0,0
267,Unidentified,,True,29,1504205586269,2.0,909,2123,0.0,0
518,Unidentified,,True,32,1504198560700,3.0,1094,1574,0.0,1
53,Swipe,,False,41,1504199063544,4.0,1044,2246,0.0,0
385,Tap,com.google.android.apps.photos,True,16,1504801152570,1.0,115,2349,0.0,1
343,Tap,com.google.android.apps.photos,True,41,1504801087191,4.0,969,1200,0.0,1
398,Unidentified,,True,30,1504795536969,2.0,941,2038,0.0,1
189,Tap,,False,60,1507565937434,5.0,574,1609,0.0,0
253,Tap,,True,47,1504537519273,5.0,998,1723,0.0,0
36,Tap,,False,51,1498777541338,4.0,316,980,0.0,0
53,Tap,,False,48,1499645185926,4.0,749,1545,0.0,1
267,Tap,,False,78,1499644668770,7.0,261,771,0.0,0
148,Tap,,False,41,1501451411599,4.0,174,1529,0.0,1
92,Unidentified,com.mehequanna.gestureplayground,False,32,1504197877916,3.0,454,1102,0.0,1
164,Tap,com.google.android.apps.photos,True,52,1504197988412,4.0,413,650,0.0,1
139,Tap,com.google.android.apps.photos,True,44,1500219924280,4.0,697,2466,0.0,0
237,Swipe,com.google.android.apps.photos,True,32,1504200714804,2.0,367,1856,0.0,0
188,Unidentified,com.google.android.youtube,True,45,1502053492225,4.0,1103,523,0.0,1
91,Swipe,com.google.android.apps.photos,True,50,1500218916211,4.0,803,1602,0.0,1
126,Tap,,True,27,1500676416469,1.0,215,1307,0.0,1
202,Tap,com.mehequanna.gestureplayground,False,77,1499644534516,6.0,223,897,0.0,0
168,Unidentified,com.google.android.apps.photos,True,34,1504197122958,4.0,329,1618,0.0,0
224,Swipe,com.google.android.apps.photos,True,23,1498776627606,1.0,937,1659,0.0,1
136,Swipe,com.google.android.apps.photos,True,51,1504205326108,5.0,725,1730,0.0,0
197,Swipe,com.google.android.apps.photos,True,37,1499818370999,3.0,184,1465,0.0,1
141,Swipe,com.google.android.apps.photos,True,43,1501195304766,3.0,1217,1797,0.0,0
264,TwoFinger,com.google.android.apps.photos,True,25,1504798331774,2.0,1152,1843,281.9024654024863,1
221,Swipe,com.google.android.apps.photos,True,37,1504197190587,3.0,1268,1779,0.0,0
257,Tap,com.google.android.googlequicksearchbox,True,52,1504194135860,4.0,1202,503,0.0,1
336,Swipe,,True,42,1504196493308,3.0,943,1730,0.0,1
161,Unidentified,com.google.android.apps.photos,True,79,1504537339411,8.0,437,1837,0.0,0
210,Tap,,False,57,1499124795327,4.0,157,1520,0.0,1
167,Swipe,com.google.android.apps.photos,True,83,1504197991028,8.0,865,1492,0.0,1
137,Tap,,False,28,1500676442775,2.0,165,901,0.0,1
47,Swipe,com.google.android.apps.photos,True,48,1499125106136,4.0,914,1707,0.0,1
299,Unidentified,,True,20,1504202021684,1.0,1176,1716,0.0,0
16,Tap,,False,31,1498777499225,4.0,300,2158,0.0,0
348,Unidentified,com.google.android.youtube,True,46,1504204711582,5.0,369,935,0.0,0
281,Swipe,com.google.android.apps.photos,True,76,1504198111909,7.0,525,1178,0.0,1
125,Swipe,com.google.android.apps.photos,True,37,1500219898927,4.0,1163,1402,0.0,0
58,Swipe,com.google.android.apps.photos,True,90,1499123826110,9.0,659,1424,0.0,1
112,Unidentified,com.google.android.apps.photos,True,32,1499364931766,2.0,556,1707,0.0,0
170,Tap,,False,33,1504795032764,1.0,197,1562,0.0,1
250,Swipe,com.google.android.apps.photos,True,38,1504203231414,4.0,1100,1585,0.0,0
343,Tap,com.google.android.youtube,True,84,1504196511368,7.0,706,515,0.0,1
51,Swipe,com.google.android.apps.photos,True,42,1499371248544,4.0,1154,1592,0.0,0
287,Tap,,False,57,1507563961695,6.0,1040,289,0.0,0
357,Tap,,True,35,1504196662833,3.0,743,506,0.0,1
94,Tap,,False,61,1504796331273,6.0,260,1966,0.0,1
479,Tap,,True,37,1504801586911,4.0,485,1846,0.0,1
153,Swipe,com.google.android.apps.photos,True,70,1504208438073,8.0,1064,1587,0.0,1
157,Tap,,False,50,1501451418434,3.0,588,126,0.0,1
90,Tap,,False,29,1504199160931,2.0,263,770,0.0,0
205,Tap,com.mehequanna.gestureplayground,False,32,1504800748648,4.0,164,1499,0.0,1
240,Tap,com.mehequanna.gestureplayground,False,31,1504720432546,3.0,592,1650,0.0,0
408,Unidentified,,True,95,1504795589836,8.0,456,1662,0.0,1
24,Tap,,False,29,1504200342037,1.0,690,1490,0.0,0
